"","cancer","ceRNA","drug","train_database","method_DE","log2FC","DE_pvalue","method_scc","scc_r","scc_pvalue","fdr"
"1665","TGCT","AC087284.1-MIR302C-IFNAR2","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",2.06344895611777,4.00981266320104e-10,"spearman",-0.53517136601278,1.14322922900457e-11,1.32137744666659e-10
"1666","TGCT","AC087284.1-MIR302C-IGF1R","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.18123679480542,0.0097535333367938,"spearman",-0.318781000044685,0.000130925883141825,0.000362681804357642
"1667","TGCT","AC087284.1-MIR302C-MALT1","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.404248144320799,0.0102406325503298,"spearman",-0.302301264578399,0.000298155733190638,0.00076541748301625
"1668","TGCT","AC087284.1-MIR302C-MALT1","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",0.831546764120416,0.00873230069279142,"spearman",-0.320398587961928,0.000120451327374515,0.000336230719156284
"1669","TGCT","AC087284.1-MIR302C-MALT1","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",0.83877267845915,0.00250646305250573,"spearman",-0.357428839537066,1.56352351093387e-05,5.25413347507518e-05
"1670","TGCT","AC087284.1-MIR302C-NR1D2","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.34500370380771,0.00194576899256334,"spearman",-0.32286518611198,0.000105972960932526,0.000299212816657292
"1671","TGCT","AC087284.1-MIR302C-PPARD","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.75634150363757,5.02086084115606e-05,"spearman",-0.368801108181778,7.91956078246802e-06,2.82186359882181e-05
"1672","TGCT","AC087284.1-MIR302D-NR1D2","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.88998821284146,6.92562550178326e-05,"spearman",-0.406693775414451,6.76453885955163e-07,2.99144779452289e-06
"1673","TGCT","AC087477.2-MIR373-MICA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",0.963389269496256,0.00339090415219109,"spearman",-0.30707359578176,0.000236089680262346,0.000619267415753437
"1674","TGCT","AC087477.2-MIR373-RELA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.56803462449561,1.65710428256757e-07,"spearman",-0.478229590240851,2.61722374010098e-09,1.87654288705096e-08
"1675","TGCT","AC087477.2-MIR373-RELA","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.74048887346944,0.000214926668630664,"spearman",-0.339215335805889,4.40830303629041e-05,0.000134920103283825
"1676","TGCT","AC090114.2-MIR373-JAK1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.23120867842013,0.000146054631082344,"spearman",-0.332816479735466,6.25048272938558e-05,0.0001852118554209
"1677","TGCT","AC090114.2-MIR373-RELA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.40256439215263,6.11841632576093e-06,"spearman",-0.445520353903213,3.8897468670091e-08,2.20051611467943e-07
"1678","TGCT","AC090114.2-MIR373-RELA","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.62040227912892,0.00135672320065138,"spearman",-0.317154475177622,0.000142309323250931,0.00039129483079386
"1679","TGCT","AC090114.2-MIR516B2-ANXA6","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.186018982880261,0.00525672954391428,"spearman",-0.318932928191608,0.000129907108430398,0.000360106026388393
"1680","TGCT","AC090114.2-MIR516B2-ANXA6","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.98917541726684,2.90188233580278e-05,"spearman",-0.454421555922963,1.91889335911724e-08,1.15654591333883e-07
"1681","TGCT","AC090114.2-MIR516B2-IL6ST","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",2.89523241657347,5.0644292540932e-08,"spearman",-0.454300907100407,1.937622347037e-08,1.16679208301297e-07
"1682","TGCT","AC090114.2-MIR516B2-PLCG1","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.578220567480885,0.000345404137428189,"spearman",-0.33921086733098,4.40938988048894e-05,0.000134950306990028
"1683","TGCT","AC090114.2-MIR516B2-PLCG1","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.19635532242319,0.000659441105188932,"spearman",-0.33002368291702,7.26205306418755e-05,0.000212325737511295
"1684","TGCT","AC090114.2-MIR516B2-PLCG1","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.238398844553398,0.000555936319462678,"spearman",-0.3573037222396,1.57504249552969e-05,5.28919898541109e-05
"1685","TGCT","AC090114.2-MIR516B2-PLCG1","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",0.81951602428171,0.00393228457801491,"spearman",-0.310630501809732,0.000197879254144329,0.000527713634208957
"1686","TGCT","AC092171.5-MIR373-RELA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.23528463462905,0.000161679742898355,"spearman",-0.388694758478931,2.26123861954891e-06,8.97143879833377e-06
"1687","TGCT","AC092295.2-MIR126-IL6R","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",2.06770798018048,7.17081110474052e-06,"spearman",-0.345533759327941,3.09916123854368e-05,9.79710179096022e-05
"1688","TGCT","AC092295.2-MIR126-PIK3CG","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",2.15809504423513,5.42788780490153e-06,"spearman",-0.386357746101256,2.63124436199221e-06,1.02957755975905e-05
"1689","TGCT","AC092295.2-MIR200B-IL12RB2","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.67580272059555,0.000167228585532447,"spearman",-0.332105992224854,6.49450714975666e-05,0.000191783054741753
"1690","TGCT","AC092295.2-MIR200B-TBK1","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.3597016746469,0.000610351274062711,"spearman",-0.324585548952143,9.68546940773918e-05,0.000275755770569666
"1691","TGCT","AC092295.2-MIR429-TBK1","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.44487637623994,0.000979391388289974,"spearman",-0.324987711693999,9.48315043480226e-05,0.000270495751650578
"1692","TGCT","AC092368.3-MIR125B1-IL6R","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.61242808371302,0.000172956214744993,"spearman",-0.342374547566915,3.69972725324715e-05,0.000115021004139394
"1693","TGCT","AC092368.3-MIR125B1-PIK3CD","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",2.2411274594109,4.43973970895407e-06,"spearman",-0.40853925555208,5.95308450959133e-07,2.66384874102491e-06
"1694","TGCT","AC092384.3-MIR339-CD3D","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.89311816920173,0.000105438473943727,"spearman",-0.374207962822289,5.67907887033307e-06,2.08157493019513e-05
"1695","TGCT","AC092384.3-MIR744-NFKBIB","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.44086314617677,0.00230495786835411,"spearman",-0.344153000580902,3.34939860347499e-05,0.000105100395115667
"1696","TGCT","AC092650.1-MIR210-ACVR1B","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.86823767241501,3.68696849069518e-05,"spearman",-0.399253764690111,1.12362414378594e-06,4.74600890917626e-06
"1697","TGCT","AC093157.1-MIR302A-ESR1","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.83029048201308,1.65710428256757e-07,"spearman",-0.48154519862371,1.95891149610723e-09,1.44102402465123e-08
"1698","TGCT","AC093157.1-MIR302A-IFNAR2","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.91359465986329,2.59181720531598e-08,"spearman",-0.505388980740873,2.22069585478995e-10,1.98644006221667e-09
"1699","TGCT","AC093157.1-MIR302A-MICA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",0.944408890635257,0.00308268042848752,"spearman",-0.343639125966308,3.44728318494449e-05,0.000107852623176754
"1700","TGCT","AC093157.1-MIR302A-NR1D2","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.28786331361985,0.00291824289083418,"spearman",-0.324219134009562,9.87330655842978e-05,0.000280543470167001
"1701","TGCT","AC093157.1-MIR302C-ESR1","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.78885669407081,1.25882747842938e-07,"spearman",-0.505764332633272,2.14296538740433e-10,1.92264322752407e-09
"1702","TGCT","AC093157.1-MIR302C-IFNAR2","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.9172578888603,9.48417697691454e-09,"spearman",-0.521533580588945,4.60910582098528e-11,4.71662211376655e-10
"1703","TGCT","AC093157.1-MIR302C-IGF1R","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.225259871781159,0.00176074577284239,"spearman",-0.317847088788596,0.000137353712585979,0.000378839364625347
"1704","TGCT","AC093157.1-MIR302C-IL6ST","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.479225098784346,0.000619888520265301,"spearman",-0.329456186603512,7.48549419382964e-05,0.000218273905662074
"1705","TGCT","AC093157.1-MIR302C-IL6ST","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.490586580163655,0.00176074577284239,"spearman",-0.350328432905849,2.3599774965909e-05,7.64536185989552e-05
"1706","TGCT","AC093157.1-MIR302C-IL6ST","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.07642393036509,0.000522207769168731,"spearman",-0.381156441306582,3.67144494179779e-06,1.39650243432096e-05
"1707","TGCT","AC093157.1-MIR302C-IL6ST","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",0.62279134810763,0.00398520112064393,"spearman",-0.337606684838465,4.81623221856435e-05,0.000146146914845125
"1708","TGCT","AC093157.1-MIR302C-MALT1","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",0.892228798160021,0.0061380499500498,"spearman",-0.319518298404754,0.000126050499052038,0.000350415766040937
"1709","TGCT","AC093157.1-MIR302C-MALT1","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",0.907359131651487,0.00224115984427989,"spearman",-0.365548058447652,9.64607538285303e-06,3.38005814015181e-05
"1710","TGCT","AC093157.1-MIR302C-NR1D2","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.34500370380771,0.00194576899256334,"spearman",-0.322449617945395,0.000108292600173752,0.000305215304606925
"1711","TGCT","AC093157.1-MIR302C-PPARD","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.6013581636935,0.000148556047564501,"spearman",-0.369185397023996,7.73609400331362e-06,2.76176530173576e-05
"1712","TGCT","AC093157.1-MIR302D-IRF9","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.72025438452408,0.00102438292244851,"spearman",-0.333097993654766,6.15618984182206e-05,0.000182634323582798
"1713","TGCT","AC093157.1-MIR302D-NR1D2","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",2.05885948939351,1.62059803903246e-05,"spearman",-0.411381205594531,4.88233584320212e-07,2.22311679085855e-06
"1714","TGCT","AC093157.1-MIR373-ACVR1B","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.87473230242248,3.55428343550855e-05,"spearman",-0.386053889807409,2.68337460180648e-06,1.04814224114667e-05
"1715","TGCT","AC093157.1-MIR373-JAK1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",0.408726692543113,0.00605982250977391,"spearman",-0.353465302292328,1.96989096946748e-05,6.48594506698009e-05
"1716","TGCT","AC093157.1-MIR373-MICA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.05647826941694,0.000564679896495667,"spearman",-0.32653380401269,8.74152450032881e-05,0.000251146321738967
"1717","TGCT","AC093157.1-MIR373-RELA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.66948712804463,2.29633351890519e-08,"spearman",-0.510353456365342,1.38133832524538e-10,1.28910689885477e-09
"1718","TGCT","AC093157.1-MIR373-RELA","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.84902156380733,3.55428343550855e-05,"spearman",-0.363809821707851,1.07087112106294e-05,3.71789058819651e-05
"1719","TGCT","AC093157.1-MIR373-TNFRSF13C","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.17146233980304,1.04082058421926e-05,"spearman",-0.42332543902766,2.0792598025629e-07,1.01766358836667e-06
"1720","TGCT","AC093157.1-MIR373-TNFRSF13C","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.19599571492,0.000792624348303661,"spearman",-0.373711962107333,5.85645579835825e-06,2.14027358145893e-05
"1721","TGCT","AC093157.1-MIR373-TNFRSF13C","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.20821482073026,0.000425304486651482,"spearman",-0.325421153760222,9.2695186959061e-05,0.000264935929184179
"1722","TGCT","AC093157.1-MIR519D-ACVR1B","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",2.04639830569555,7.31393513752142e-06,"spearman",-0.39595603020689,1.40154702669259e-06,5.8046212584829e-06
"1723","TGCT","AC093157.1-MIR519D-F2R","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",0.722640997865116,0.0192778299492706,"spearman",-0.33425532865633,5.78235823451014e-05,0.000172580799370181
"1724","TGCT","AC093157.1-MIR519D-F2R","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",0.474444687349891,0.0268469686183077,"spearman",-0.339711336520845,4.28921312261493e-05,0.00013163044735738
"1725","TGCT","AC093157.1-MIR519D-F2R","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.40285785316488,0.00348398314033519,"spearman",-0.312663657893561,0.000178704584017762,0.000481160176311681
"1726","TGCT","AC093157.1-MIR519D-IFNAR2","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",0.358320171740006,0.0493921764071669,"spearman",-0.301590777067787,0.00030859367980903,0.000789789943059694
"1727","TGCT","AC093157.1-MIR519D-IFNAR2","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.33300111205448,0.00025353068230345,"spearman",-0.452133696769293,2.30549722440839e-08,1.36681193155859e-07
"1728","TGCT","AC093157.1-MIR519D-JAK1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.57492618190241,8.92231940713779e-07,"spearman",-0.49026766164708,9.00579465984233e-10,7.088498562908e-09
"1729","TGCT","AC093157.1-MIR519D-JAK1","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.41024961535649,8.26096954282426e-05,"spearman",-0.337039188524956,4.96839759418309e-05,0.000150344060224249
"1730","TGCT","AC093157.1-MIR519D-JAK1","Rapamycin_1084","GDSC2","Wilcoxon rank-sum test",0.776886943801667,0.000418592936316898,"spearman",-0.338259082175254,4.64670387549647e-05,0.000141477630948971
"1731","TGCT","AC093157.1-MIR519D-JAK1","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.97809394889591,3.42614096796765e-05,"spearman",-0.427070021001832,1.58018732235473e-07,7.90454813385202e-07
"1732","TGCT","AC093157.1-MIR519D-MAP3K14","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.52052504220467,4.96214709878416e-07,"spearman",-0.564292416998078,4.68248165391569e-13,7.26124486418368e-12
"1733","TGCT","AC093157.1-MIR519D-MAP3K14","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.16682403984782,0.000757168206138913,"spearman",-0.328164797354663,8.01813948932747e-05,0.000232266766391729
"1734","TGCT","AC093157.1-MIR519D-MAP3K14","Rapamycin_1084","GDSC2","Wilcoxon rank-sum test",0.912615692644835,2.40901863433025e-05,"spearman",-0.437825640109031,7.0504485174266e-08,3.77743580442105e-07
"1735","TGCT","AC093157.1-MIR519D-MAP3K14","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.9198021166136,7.31393513752142e-06,"spearman",-0.501197551275749,3.29618472401999e-10,2.84502506097146e-09
"1736","TGCT","AC093157.1-MIR519D-NR3C1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.22040741194703,0.000109149082932248,"spearman",-0.360467402475535,1.30699062919964e-05,4.46375255713851e-05
"1737","TGCT","AC093157.1-MIR519D-RFXANK","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.22629729767052,0.000123129664719974,"spearman",-0.422574735242862,2.19600230080083e-07,1.07026069933832e-06
"1738","TGCT","AC093157.1-MIR519D-RFXANK","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.95076705463416,5.49309741603057e-05,"spearman",-0.435788015550293,8.23288152651856e-08,4.35079099308618e-07
"1739","TGCT","AC093157.1-MIR519D-RORA","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.434012213223677,0.000768819915981531,"spearman",-0.351664506903794,2.18569159088367e-05,7.12940252196968e-05
"1740","TGCT","AC093157.1-MIR519D-RORA","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.579309934533768,9.50080125866885e-05,"spearman",-0.367322042986729,8.66479939871388e-06,3.06405359160661e-05
"1741","TGCT","AC093157.1-MIR519D-RORA","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.35498384585185,5.49309741603057e-05,"spearman",-0.396282228875285,1.37138396033203e-06,5.69090600814939e-06
"1742","TGCT","AC093157.1-MIR519D-RORA","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",1.17266466139006,4.58727946032251e-05,"spearman",-0.370651056794316,7.07259014160102e-06,2.54373515445383e-05
"1743","TGCT","AC093157.1-MIR519D-RORA","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.916987772256919,0.000610351274062711,"spearman",-0.342955449305152,3.58168164266629e-05,0.000111678631906053
"1744","TGCT","AC093157.1-MIR520A-IFNAR2","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",0.711515515158809,0.00830992381263831,"spearman",-0.338652307967291,4.54724240713033e-05,0.000138706959596145
"1745","TGCT","AC093157.1-MIR520F-IL6ST","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.444775763160689,0.0010398001879084,"spearman",-0.345448858304661,3.11402649309305e-05,9.83794945124959e-05
"1746","TGCT","AC093157.1-MIR520F-IL6ST","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.00975768102377,0.000804781416275987,"spearman",-0.36069976317083,1.28910387729396e-05,4.40764583999104e-05
"1747","TGCT","AC093157.1-MIR520F-IL6ST","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",0.680199032602693,0.000868204443328388,"spearman",-0.302529156798785,0.000294877610109776,0.000757852433906591
"1748","TGCT","AC093157.1-MIR520F-IL6ST","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.51637274793717,0.000303413237047381,"spearman",-0.353375411964183,1.98016913468998e-05,6.51660693710335e-05
"1749","TGCT","AC093157.1-MIR520F-IL6ST","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.85840251793253,1.04082058421926e-05,"spearman",-0.466589213101568,7.06524966454763e-09,4.63526076942218e-08
"1750","TGCT","AC093157.1-MIR520F-MALT1","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.474014377064005,0.00264961920631456,"spearman",-0.337825640109031,4.75869959030165e-05,0.00014456469930143
"1751","TGCT","AC093157.1-MIR520F-MALT1","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",0.971740467574343,0.0029994338022989,"spearman",-0.32745877831896,8.32412090427193e-05,0.0002402725850162
"1752","TGCT","AC093157.1-MIR520F-MALT1","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.226887064200452,0.000547318980221151,"spearman",-0.366464095804102,9.12696000993928e-06,3.21342322301162e-05
"1753","TGCT","AC093157.1-MIR520F-MALT1","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",0.813996810033522,0.00053045634738307,"spearman",-0.354336654899683,1.8728301286431e-05,6.19341272440503e-05
"1754","TGCT","AC093157.1-MIR520F-MALT1","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.49934380575325,0.000109149082932248,"spearman",-0.441887483801778,5.16018817128725e-08,2.84366567646023e-07
"1755","TGCT","AC093157.1-MIR520F-PPARD","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",2.19527347299437,1.1248645083007e-05,"spearman",-0.394910407078064,1.50254396564501e-06,6.18325382776717e-06
"1756","TGCT","AC099343.3-MIR496-NR3C1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.32703558435369,1.88645212735031e-05,"spearman",-0.311403547969078,0.000190373917770976,0.000509621329414945
"1757","TGCT","AC102953.2-MIR516B2-CBLB","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.214284740738772,0.00237041535418411,"spearman",-0.318267125430091,0.000134427185356684,0.000371468525839765
"1758","TGCT","AC102953.2-MIR516B2-CBLB","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.91655720004234,4.11381548509399e-05,"spearman",-0.442231556369811,5.02460195699917e-08,2.77563347168247e-07
